,center_row,center_col,x0_m,y0_m,x0_px,y0_px,depth_m,depth_px,rmse,rank,si,tz_sign
227,75,475,35639.61958763908,3895.8636341142715,449.1593741939181,41.998053987351064,206.72587686758325,2.4022482502483697,7.9448988547327435,4,0,1
228,75,495,40229.9952879493,5332.879048890643,507.0110095570915,57.48931770663543,396.7579046955709,4.610506419269673,13.737001148638152,4,0,1
229,75,515,41296.22391372394,5966.716602726969,520.4484869443831,64.32219131446143,568.4817492167124,6.606015212254859,9.13689587232406,4,0,1
230,75,535,41718.8387778879,6758.514778338256,525.7746220184727,72.85790653693977,29.317357440668037,0.3406809620590589,12.068097561519034,4,0,1
231,75,555,44113.46052400232,6976.359080307624,555.9535862543576,75.20630412324962,178.91740314273974,2.0791011998654456,8.414043273350424,4,0,1
232,75,575,45118.86454706748,7601.844144278646,568.624502696143,81.94913650960676,861.7593714427145,10.014033915596457,6.933816380226912,4,0,1
233,75,595,47105.79149473192,7068.0305869626,593.6653666197165,76.1945381188866,974.4522093603935,11.323575695296697,6.3968996596475725,4,0,1
234,75,615,48993.323987218784,6846.556924911927,617.4535810536923,73.80701543094344,330.62958105478486,3.842065369871244,12.75423189007035,4,0,1
235,75,635,50772.847184647835,7653.858791873513,639.8805748030311,82.50986300903901,1207.8320917746573,14.035555553202668,8.96604964399308,4,0,1
236,75,655,51969.99217576723,7395.705524248008,654.9679663423354,79.72692810962178,527.1687466619904,6.125939424920517,17.863726168993068,4,0,1
237,75,675,53568.95076235247,7147.505184528493,675.1193385068607,77.05128741831484,292.904663236835,3.403684751091803,14.892171958595302,4,0,1
238,75,695,54499.4380087617,6690.599956903983,686.8460930044745,72.12577353511656,178.63388076306126,2.0758065414955835,29.51288060350084,4,0,1
239,75,715,55997.4326149664,7106.198075603328,705.7250352505956,76.60598995576777,369.55810945541674,4.294432488357638,35.98353423205793,4,0,1
240,75,735,58086.866744307204,7090.232431537313,732.0577777661647,76.43387767351132,321.23976750187853,3.7329514866969755,51.12966120713979,4,0,1
241,75,775,61409.644991151596,5988.732894128685,773.9341225533975,64.55953057520811,107.82406489677003,1.2529644336632608,70.97776201520266,4,0,1
242,75,855,69998.03059868894,7687.475824871908,882.1719194056245,82.87226018187592,266.99179991594053,3.102565551527749,33.74645975613297,4,0,1
243,75,875,69684.20324705161,8268.535624363063,878.2168127435083,89.1361808733549,628.7967700228404,7.306903051700447,114.82231346324475,4,0,1
244,75,895,71443.45793251999,7756.716090453267,900.3883662762165,83.61868169070924,279.74906847179756,3.250810785896189,443.3294189625182,4,0,1
245,75,915,72242.50524055681,7689.494983919408,910.4586081301344,82.89402705018809,254.44196087500745,2.956730742002229,1162.8355252105014,4,0,1
246,75,935,74371.26051564858,7414.167239235525,937.2869075967158,79.92594844902878,132.72406086459847,1.5423136561760382,1157.556710996636,4,0,1
247,75,955,75274.69558195827,7155.801895898151,948.6727285932237,77.1407273383801,319.5310044139933,3.713094886255074,1464.4868258755655,4,0,1
248,75,975,77264.18800682697,7217.866820825257,973.7459247400058,77.8097974888301,151.63139075609558,1.7620253866906035,1960.074344366,4,0,1
249,75,995,78896.09762618477,7122.923852831675,994.3125725284127,76.78629659916912,5.9599233165393795,0.06925700631054511,1811.3415253794985,4,0,1
250,75,1015,79859.33999673149,6545.844229716298,1006.452133650493,70.56528286697007,24.502301470571712,0.2847278324640591,1563.6846620140288,4,0,1
251,75,1055,84396.7760712262,7595.398990035715,1063.6365809382469,81.87965668144204,490.6001655928225,5.70099596250268,800.4369909311596,4,0,1
252,75,1075,85768.30225431087,7509.865650956423,1080.921665605608,80.95759314694999,40.04162628567707,0.46530181968211276,1900.3671572899323,4,0,1
